product_href,img_url,Mfr_Part,Mfr,Availability,Price,Qty,Datasheet,Mount,Shape,Material ,Package,Series,Size,Product-Status,Efficiency-Type,Height Seated ,REACH_SVHC,RoHS_Status,Category,Subcategory,Name,Title,public_id
https://www.utmel.com/productdetail/puiaudioinc-as02008mrr-8578928,https://static.utmel.com/80dimg/puiaudioinc-as02008mrr-9855.jpg,AS02008MR-R,"PUI Audio, Inc.",3280,$5.241459,1,https://pdf.utmel.com/r/datasheets/puiaudio-as02008mrr-datasheets-7993.pdf,-,Round,"Polyester, Polyethylene Terephthalate (PET)",Tray,AS,0.787Dia 20.00mm,Active,Sound Pressure Level (SPL),0.118 3.00mm,No SVHC,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/cuidevices-cms0401kl3x-8581441,https://static.utmel.com/80dimg/cuidevices-cms0401kl3x-1823.jpg,CMS0401KL-3X,CUI Devices,1212,$25.493160,1,https://pdf.utmel.com/r/datasheets/cuidevices-cms0401kl3x-datasheets-8639.pdf,-,"Round, Square Frame","Polyester, Polyethylene Terephthalate (PET)",Tray,CMS,1.579Lx1.579W 40.10mmx40.10mm,Active,Sound Pressure Level (SPL),0.571 14.50mm,-,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/puiaudioinc-as03008mrr-8578655,https://static.utmel.com/80dimg/puiaudioinc-as03008mrr-9585.jpg,AS03008MR-R,"PUI Audio, Inc.",In Stock,,1,https://pdf.utmel.com/r/datasheets/puiaudio-as03008mrr-datasheets-7616.pdf,Base,-,Round,Nd-Fe-B,2010,AS,1.181Dia 30.00mm,82,5.1mm,-,Unknown,-,,,,
https://www.utmel.com/productdetail/puiaudioinc-as04008cor-8578708,https://static.utmel.com/80dimg/puiaudioinc-as04008cor-9638.jpg,AS04008CO-R,"PUI Audio, Inc.",6883,,1,https://pdf.utmel.com/r/datasheets/puiaudio-as04008cor-datasheets-7747.pdf,Panel,-,"Oval, Rectangular Frame",Nd-Fe-B,-,AS,1.575Lx0.787W 40.00mmx20.00mm,83,6.1mm,20mm,-,-,,,,
https://www.utmel.com/productdetail/knowles-sr6438nws000-8579011,https://static.utmel.com/80dimg/knowles-sr6438nws000-9937.jpg,SR6438NWS-000,Knowles,11022,,1,https://pdf.utmel.com/r/datasheets/knowles-sr6438nws000-datasheets-5972.pdf,External,-,Round,-,2012,SR,0.252Dia 6.40mm,109.5,4.14mm,-,-,-,,,,
https://www.utmel.com/productdetail/knowles-wbfk30019000-8578978,https://static.utmel.com/80dimg/knowles-wbfk30019000-9904.jpg,WBFK-30019-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-wbfk30019000-datasheets-5823.pdf,External,-,Rectangular,-,2010,WBFK,0.197Lx0.108W 5.00mmx2.73mm,91,1.98mm,-,-,-,,,,
https://www.utmel.com/productdetail/cuidevices-gc0251k-8578701,https://static.utmel.com/80dimg/cuidevices-gc0251k-9631.jpg,GC0251K,CUI Devices,1104,$128.304660,1,https://pdf.utmel.com/r/datasheets/cuidevices-gc0251k-datasheets-4152.pdf,-,"Oval, Rectangular Frame",Cloth,Tray,GC,0.984Lx0.551W 25.00mmx14.00mm,Active,Sound Pressure Level (SPL),0.205 5.20mm,-,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/cuidevices-gf0401m-8578674,https://static.utmel.com/80dimg/cuidevices-gf0401m-9604.jpg,GF0401M,CUI Devices,3156,$4.674874,1,https://pdf.utmel.com/r/datasheets/cuidevices-gf0401m-datasheets-3966.pdf,-,Round,"Polyester, Polyethylene Terephthalate (PET)",Tray,GF,1.575Dia 40.00mm,Active,Sound Pressure Level (SPL),0.366 9.30mm,-,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/cuidevices-gc0301k-8578880,https://static.utmel.com/80dimg/cuidevices-gc0301k-9808.jpg,GC0301K,CUI Devices,77090,$21.853120,1,https://pdf.utmel.com/r/datasheets/cuidevices-gc0301k-datasheets-5338.pdf,-,"Oval, Rectangular Frame",Cloth,Tray,GC,1.181Lx0.630W 30.00mmx16.00mm,Active,Sound Pressure Level (SPL),0.197 5.00mm,-,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/puiaudioinc-as01308mr2r-8578952,https://static.utmel.com/80dimg/puiaudioinc-as01308mr2r-9878.jpg,AS01308MR-2-R,"PUI Audio, Inc.",In Stock,,1,https://pdf.utmel.com/r/datasheets/puiaudio-as01308mr2r-datasheets-8004.pdf,Base,-,Round,Nd,2008,AS,0.512Dia 13.00mm,85,3mm,-,No SVHC,-,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-scs300mds-8579109,https://static.utmel.com/80dimg/mallorysonalertproductsinc-scs300mds-0025.jpg,SCS300MDS,Mallory Sonalert Products Inc.,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-scs300mds-datasheets-6464.pdf,Panel,-,Round,-,2002,-,1.687Dia 42.85mm,90,35.85mm,-,Unknown,-,,,,
https://www.utmel.com/productdetail/knowles-twfk30017000-8578931,https://static.utmel.com/80dimg/knowles-twfk30017000-9858.jpg,TWFK-30017-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-twfk30017000-datasheets-5560.pdf,External,-,Rectangular,-,2012,TWFK,0.197Lx0.108W 5.00mmx2.73mm,95,4.36mm,-,-,-,,,,
https://www.utmel.com/productdetail/puiaudioinc-as07708ps2wrr-8581928,https://static.utmel.com/80dimg/puiaudioinc-as07708ps2wrr-2242.jpg,AS07708PS-2-WR-R,"PUI Audio, Inc.",626,$13.012560,1,,-,"Round, Square Frame","Paper, Coated",Bulk,AS,3.032Lx3.032W 77.00mmx77.00mm,Active,Sound Pressure Level (SPL),1.102 28.00mm,-,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/puiaudioinc-as04008po2wrr-8578968,https://static.utmel.com/80dimg/puiaudioinc-as04008po2wrr-9894.jpg,AS04008PO-2-WR-R,"PUI Audio, Inc.",200,$8.501539,1,,-,"Oval, Rectangular Frame","Paper, Coated",Tray,AS,1.575Lx1.114W 40.00mmx28.30mm,Active,Sound Pressure Level (SPL),0.472 12.00mm,-,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/puiaudioinc-ast01708mrr-8578695,https://static.utmel.com/80dimg/puiaudioinc-ast01708mrr-9625.jpg,AST-01708MR-R,"PUI Audio, Inc.",In Stock,,1,,Through Hole,-,Round,Nd-Fe-B,2010,AST,0.669Dia 17.00mm,87,8mm,-,-,-,,,,
https://www.utmel.com/productdetail/cuidevices-gc0401s-8578741,https://static.utmel.com/80dimg/cuidevices-gc0401s-9671.jpg,GC0401S,CUI Devices,5463,$7.882880,1,https://pdf.utmel.com/r/datasheets/cuidevices-gc0401s-datasheets-4436.pdf,-,"Oval, Rectangular Frame",Cloth,Tray,GC,1.575Lx0.787W 40.00mmx20.00mm,Active,Sound Pressure Level (SPL),0.315 8.00mm,-,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/cuidevices-cvs1508-8578661,https://static.utmel.com/80dimg/cuidevices-cvs1508-9591.jpg,CVS-1508,CUI Devices,1550,$8.978666,1,https://pdf.utmel.com/r/datasheets/cuidevices-cvs1508-datasheets-3850.pdf,300,Round,"Polyester, Polyethylene Terephthalate (PET)",Tray,CVS,0.591Dia 15.00mm,Active,Sound Pressure Level (SPL),0.295 7.50mm,-,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/cuidevices-cvs1708-8578692,https://static.utmel.com/80dimg/cuidevices-cvs1708-9622.jpg,CVS-1708,CUI Devices,2600,$5.661660,1,https://pdf.utmel.com/r/datasheets/cuidevices-cvs1708-datasheets-4096.pdf,-,Round,"Polyester, Polyethylene Terephthalate (PET)",Tray,CVS,0.669Dia 17.00mm,Active,Sound Pressure Level (SPL),0.315 8.00mm,-,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-mss300r-8578684,https://static.utmel.com/80dimg/mallorysonalertproductsinc-mss300r-9614.jpg,MSS300R,Mallory Sonalert Products Inc.,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-mss300r-datasheets-4039.pdf,PCB,-,Octagon,-,2008,-,0.906Dia 23.00mm,-,13mm,23mm,-,-,,,,
https://www.utmel.com/productdetail/cuidevices-cdm12008-8578749,https://static.utmel.com/80dimg/cuidevices-cdm12008-9679.jpg,CDM-12008,CUI Devices,2191,$2.420921,1,https://pdf.utmel.com/r/datasheets/cuidevices-cdm12008-datasheets-4481.pdf,-,Round,"Polyester, Polyethylene Terephthalate (PET)",Tray,CDM,0.472Dia 12.00mm,Active,Sound Pressure Level (SPL),0.118 3.00mm,-,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/cuidevices-gc0351p1-8581444,https://static.utmel.com/80dimg/cuidevices-gc0351p1-1826.jpg,GC0351P-1,CUI Devices,809,$7.954434,1,https://pdf.utmel.com/r/datasheets/cuidevices-gc0351p1-datasheets-8662.pdf,-,"Oval, Rectangular Frame",Cloth,Tray,GC,1.378Lx0.630W 35.00mmx16.00mm,Active,1W/500mm,-,RoHS Compliant,Lead Free,,,,,
https://www.utmel.com/productdetail/puiaudioinc-as02708cor-8579005,https://static.utmel.com/80dimg/puiaudioinc-as02708cor-9931.jpg,AS02708CO-R,"PUI Audio, Inc.",In Stock,,1,https://pdf.utmel.com/r/datasheets/puiaudio-as02708cor-datasheets-8038.pdf,Panel,-,"Oval, Rectangular Frame",Nd-Fe-B,2010,AS,1.063Lx0.787W 27.00mmx20.00mm,Sound Pressure Level (SPL),0.236 6.00mm,No SVHC,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/cuidevices-gf1004m-8578758,https://static.utmel.com/80dimg/cuidevices-gf1004m-9688.jpg,GF1004M,CUI Devices,6884,$33.953280,1,https://pdf.utmel.com/r/datasheets/cuidevices-gf1004m-datasheets-4562.pdf,-,"Round, Square Frame","Polyester, Polyethylene Terephthalate (PET)",Bulk,GF,4.032Lx4.032W 102.40mmx102.40mm,Active,1W/500mm,102.4mm,RoHS Compliant,Lead Free,,,,,
https://www.utmel.com/productdetail/puiaudioinc-sms15082r-8581446,https://static.utmel.com/80dimg/puiaudioinc-sms15082r-1828.jpg,SMS-1508-2-R,"PUI Audio, Inc.",In Stock,,1,,-,-,Square,SmCo,2011,SMS,0.591Lx0.591W 15.00mmx15.00mm,Sound Pressure Level (SPL),0.197 5.00mm,No SVHC,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/knowles-dtec30008000-8581539,https://static.utmel.com/80dimg/knowles-dtec30008000-1917.jpg,DTEC-30008-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-dtec30008000-datasheets-9273.pdf,External,-,Rectangular,-,2010,DTEC,0.310Lx0.161W 7.87mmx4.09mm,Sound Pressure Level (SPL),0.310 7.87mm,-,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/puiaudioinc-sms1308ms2r-8578700,https://static.utmel.com/80dimg/puiaudioinc-sms1308ms2r-9610.jpg,SMS-1308MS-2-R,"PUI Audio, Inc.",In Stock,,1,,Surface Mount,-,Square,SmCo,2012,SMS,0.512Lx0.512W 13.00mmx13.00mm,Sound Pressure Level (SPL),0.157 4.00mm,-,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/puiaudioinc-sms1508ms2r-8578690,https://static.utmel.com/80dimg/puiaudioinc-sms1508ms2r-9609.jpg,SMS-1508MS-2-R,"PUI Audio, Inc.",In Stock,,1,,Surface Mount,-,Square,SmCo,2012,SMS,0.591Lx0.591W 15.00mmx15.00mm,Sound Pressure Level (SPL),0.157 4.00mm,-,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/cuidevices-gc0351p3-8578645,https://static.utmel.com/80dimg/cuidevices-gc0351p3-9575.jpg,GC0351P-3,CUI Devices,226,$7.434420,1,https://pdf.utmel.com/r/datasheets/cuidevices-gc0351p3-datasheets-3741.pdf,-,"Oval, Rectangular Frame",Cloth,Tray,GC,1.378Lx0.630W 35.00mmx16.00mm,Active,1W/500mm,16mm,RoHS Compliant,Lead Free,,,,,
https://www.utmel.com/productdetail/cuidevices-cms0321klx-8578739,https://static.utmel.com/80dimg/cuidevices-cms0321klx-9669.jpg,CMS0321KLX,CUI Devices,512,$18.738086,1,https://pdf.utmel.com/r/datasheets/cuidevices-cms0321klx-datasheets-4422.pdf,-,"Round, Square Frame",Paper,Tray,CMS,1.260Lx1.260W 32.00mmx32.00mm,Active,1W/500mm,-,RoHS Compliant,Lead Free,,,,,
https://www.utmel.com/productdetail/cuidevices-cdm13008-8581612,https://static.utmel.com/80dimg/cuidevices-cdm13008-1987.jpg,CDM-13008,CUI Devices,654,$2.432839,1,https://pdf.utmel.com/r/datasheets/cuidevices-cdm13008-datasheets-9663.pdf,200,Round,"Polyester, Polyethylene Terephthalate (PET)",Tray,CDM,0.512Dia 13.00mm,Active,200mW/100mm,-,RoHS Compliant,Lead Free,,,,,
https://www.utmel.com/productdetail/puiaudioinc-ads02908mrr-8578922,https://static.utmel.com/80dimg/puiaudioinc-ads02908mrr-9849.jpg,ADS02908MR-R,"PUI Audio, Inc.",In Stock,,1,https://pdf.utmel.com/r/datasheets/puiaudio-ads02908mrr-datasheets-7991.pdf,Base,4.535924g,Round,Ferrite,2006,-,1.142Dia 29.00mm,Sound Pressure Level (SPL),0.374 9.50mm,No SVHC,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/puiaudioinc-ads02008mrr-8578949,https://static.utmel.com/80dimg/puiaudioinc-ads02008mrr-9875.jpg,ADS02008MR-R,"PUI Audio, Inc.",In Stock,,1,https://pdf.utmel.com/r/datasheets/puiaudio-ads02008mrr-datasheets-8002.pdf,Base,-,Round,Nd-Fe-B,2005,-,0.783Dia 19.90mm,Sound Pressure Level (SPL),0.177 4.50mm,No SVHC,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/puiaudioinc-as04008po2r-8578841,https://static.utmel.com/80dimg/puiaudioinc-as04008po2r-9769.jpg,AS04008PO-2-R,"PUI Audio, Inc.",In Stock,,1,https://pdf.utmel.com/r/datasheets/puiaudio-as04008po2r-datasheets-7938.pdf,Panel,-,"Oval, Rectangular Frame",Nd-Fe-B,2014,AS,1.575Lx1.114W 40.00mmx28.30mm,Sound Pressure Level (SPL),0.472 12.00mm,No SVHC,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/puiaudioinc-ar01232mssc12wpr-8578778,https://static.utmel.com/80dimg/puiaudioinc-ar01232mssc12wpr-9708.jpg,AR01232MS-SC12-WP-R,"PUI Audio, Inc.",In Stock,,1,,-,-,Rectangular,Nd-Fe-B,2017,AR,0.472Lx0.236W 12.00mmx6.00mm,Sensitivity,0.079 2.00mm,-,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/knowles-ed23147000-8577947,https://static.utmel.com/80dimg/knowles-ed23147000-9021.jpg,ED-23147-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-ed23147000-datasheets-9622.pdf,,-,Rectangular,-,2007,ED,0.248Lx0.169W 6.30mmx4.29mm,Sound Pressure Level (SPL),0.248 6.30mm,-,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-ef21942000-8578036,https://static.utmel.com/80fimg/knowles-ef21942000-9214.jpg,EF-21942-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-ef21942000-datasheets-9687.pdf,-,-,Rectangular,-,2005,EF,0.310Lx0.220W 7.87mmx5.59mm,Sensitivity,0.310 7.87mm,-,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-rab32063000-8581451,https://static.utmel.com/80dimg/knowles-rab32063000-1833.jpg,RAB-32063-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-rab32063000-datasheets-8706.pdf,-,-,Rectangular,-,2013,RAB,0.203Lx1.117W 5.15mmx2.96mm,Sound Pressure Level (SPL),0.203 5.15mm,-,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-fh23373000-8579744,https://static.utmel.com/80dimg/knowles-fh23375000-0578.jpg,FH-23373-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-fh23373000-datasheets-0920.pdf,-,-,Rectangular,-,2005,FH,0.201Lx0.111W 5.09mmx2.80mm,Sensitivity,0.104 2.64mm,-,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-fh26308000-8581738,https://static.utmel.com/80dimg/knowles-fh23375000-0578.jpg,FH-26308-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-fh26308000-datasheets-0123.pdf,-,-,Rectangular,-,2005,FH,0.201Lx0.111W 5.09mmx2.80mm,Sensitivity,0.104 2.64mm,-,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/cuidevices-cvs2308-8581409,https://static.utmel.com/80dimg/cuidevices-cvs2308-1794.jpg,CVS-2308,CUI Devices,78,$3.613482,1,https://pdf.utmel.com/r/datasheets/cuidevices-cvs2308-datasheets-8444.pdf,-,Round,"Polyester, Polyethylene Terephthalate (PET)",Tray,CVS,0.906Dia 23.00mm,Active,1W/1M,-,RoHS Compliant,Lead Free,,,,,
,,,,,,1,,,,,-,,tablescraper-selected-row 15,,,tablescraper-selected-row 56,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-acc09-1755,https://static.utmel.com/80fimg/mallorysonalert-acc09-8370.jpg,ACC09,Mallory Sonalert Products Inc.,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-acc09-datasheets-645.pdf,,,,-,-,0.472Lx0.472W 12.00mmx12.00mm,Active,,0.118 3.00mm,,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-cnr1-1801,https://static.utmel.com/80fimg/mallorysonalert-cnr1-6372.jpg,CNR1,Mallory Sonalert Products Inc.,5243,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-cnr1-datasheets-669.pdf,,,,-,-,0.906Dia 23.00mm,Active,,0.421 10.70mm,,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/knowles-009p253888-1906,https://static.utmel.com/80dimg/knowles-009p253888-1424.jpg,009P-253888,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-009p253160-datasheets-434.pdf,-,,,Bulk,009P,Active,Active,,-,,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-bf1861000-1559,https://static.utmel.com/80dimg/knowles-bf1861000-1285.jpg,BF-1861-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-bf1861000-datasheets-448.pdf,,,,-,BF,1.692Dia 42.98mm,Active,,1.399 35.54mm,,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-bf1999000-1538,https://static.utmel.com/80dimg/knowles-bf1999000-1265.jpg,BF-1999-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-bf1999000-datasheets-415.pdf,-,,,-,BF,1.752Dia 44.50mm,Active,,0.551 14.00mm,,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-bf1922000-1586,https://static.utmel.com/80dimg/knowles-bf1922000-1311.jpg,BF-1922-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-bf1922000-datasheets-472.pdf,-,,,-,BF,1.692Dia 42.98mm,Active,,1.399 35.54mm,,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-bf1860000-1590,https://static.utmel.com/80dimg/knowles-bf1860000-1315.jpg,BF-1860-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-bf1860000-datasheets-486.pdf,,,,Bulk,BF,1.692Dia 42.98mm,Active,,1.399 35.54mm,,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-bf1859000-1587,https://static.utmel.com/80dimg/knowles-bf1859000-1312.jpg,BF-1859-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-bf1859000-datasheets-476.pdf,-,,,-,BF,1.687Dia 42.85mm,Active,,1.399 35.54mm,,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-22mmnut-1745,https://static.utmel.com/80dimg/mallorysonalertproductsinc-22mmnut-1408.jpg,22MMNUT,Mallory Sonalert Products Inc.,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-22mmnut-datasheets-636.pdf,-,,,-,-,Active,Active,,-,,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/knowles-bf1921000-1541,https://static.utmel.com/80dimg/knowles-bf1921000-1268.jpg,BF-1921-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-bf1921000-datasheets-423.pdf,-,,,-,BF,Active,Active,,42.926mm,,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-bf1923000-1588,https://static.utmel.com/80dimg/knowles-bf1923000-1313.jpg,BF-1923-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-bf1923000-datasheets-479.pdf,-,,,-,BF,Active,Active,,-,,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-22mmplug2-1698,https://static.utmel.com/80dimg/mallorysonalertproductsinc-22mmplug2-1394.jpg,22MMPLUG-2,Mallory Sonalert Products Inc.,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-22mmplug2-datasheets-598.pdf,-,,,-,-,1.687Dia 42.85mm,Active,,1.399 35.54mm,,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-scfm16-1823,https://static.utmel.com/80dimg/mallorysonalertproductsinc-scfm16-1420.jpg,SCFM16,Mallory Sonalert Products Inc.,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-scfm16-datasheets-684.pdf,,,,Bulk,-,1.687Dia 42.85mm,Active,,1.399 35.54mm,,ROHS3 Compliant,,,,,
https://www.utmel.com/productdetail/knowles-bf3036000-1657,https://static.utmel.com/80cimg/knowles-bf3036000-8188.jpg,BF-3036-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-bf3036000-datasheets-565.pdf,,,,Bulk,BF,0.906Dia 23.00mm,Active,,0.421 10.70mm,,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-bf3034000-2038,https://static.utmel.com/80cimg/knowles-bf3036000-8188.jpg,BF-3034-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-bf3034000-datasheets-828.pdf,-,,,Bulk,BF,1.687Dia 42.85mm,Active,,1.399 35.54mm,,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-bf1988000-1549,https://static.utmel.com/80dimg/knowles-bf1988000-1275.jpg,BF-1988-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-bf1988000-datasheets-435.pdf,-,,,Bulk,BF,1.210Dia 30.74mm,Active,,2.234 56.75mm,,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-bf1995000-1619,https://static.utmel.com/80dimg/knowles-bf1995000-1340.jpg,BF-1995-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-bf1995000-datasheets-519.pdf,Base,,,Bulk,BF,1.210Dia 30.74mm,Active,,2.234 56.75mm,,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-bf3037000-1714,https://static.utmel.com/80cimg/knowles-bf3036000-8188.jpg,BF-3037-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-bf3037000-datasheets-611.pdf,Panel,,,Bulk,BF,1.687Dia 42.85mm,Active,,1.399 35.54mm,,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-bf3035000-1943,https://static.utmel.com/80cimg/knowles-bf3036000-8188.jpg,BF-3035-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-bf3035000-datasheets-733.pdf,External,,,Bulk,BF,1.210Dia 30.74mm,Active,,2.234 56.75mm,,RoHS Compliant,,,,,
https://www.utmel.com/productdetail/knowles-bf3038000-1614,https://static.utmel.com/80dimg/knowles-bf3038000-1335.jpg,BF-3038-000,Knowles,In Stock,,1,https://pdf.utmel.com/r/datasheets/knowles-bf3038000-datasheets-513.pdf,External,,,Bulk,BF,1.210Dia 30.74mm,Active,,2.234 56.75mm,,RoHS Compliant,,,,,
,,,,,,,,-,,,,,-,tablescraper-selected-row 16,,,,,,,,,
https://www.utmel.com/productdetail/murataelectronics-pklcs1212e4001r1-2082,https://static.utmel.com/80dimg/murataelectronics-pklcs1212e40a1r1-1454.jpg,PKLCS1212E4001-R1,,1066797,,1,https://pdf.utmel.com/r/datasheets/murataelectronics-pkm22epth2002b0-datasheets-313.pdf,-,,,Bulk,PK,1.687Dia 42.85mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-msr320r-2604,https://static.utmel.com/80dimg/mallorysonalertproductsinc-msr516nr-1665.jpg,MSR320R,,236322,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-msr320r-datasheets-4283.pdf,-,,,1997,MSR,1.210Dia 30.74mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628r-2303,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628r-1685.jpg,SC628R,,3044,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628r-datasheets-2631.pdf,Base,,,Bulk,1.692Dia 42.98mm,1.687Dia 42.85mm,1 (Unlimited),,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628pr-4579,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc648ae-2130.jpg,SC628PR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628pr-datasheets-1079.pdf,Panel,,,Bulk,SC,1.210Dia 30.74mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sbt12m0fl-5189,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sbt12m0fl-3616.jpg,SBT12M0FL,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sbt12m0fl-datasheets-5004.pdf,External,,,Bulk,-,1.210Dia 30.74mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628anr-4742,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc648ae-2130.jpg,SC628ANR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628anr-datasheets-2091.pdf,-,,,Bulk,SC,1.210Dia 30.74mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc628anpr-4798,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc628r-1685.jpg,SC628ANPR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc628anpr-datasheets-2468.pdf,-,,,Bulk,SC,1.640Dia 41.66mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-sc110dr-4734,https://static.utmel.com/80dimg/mallorysonalertproductsinc-sc648ae-2130.jpg,SC110DR,,In Stock,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-sc110dr-datasheets-2027.pdf,Through Hole,,,2008,SC,1.687Dia 42.85mm,Active,,,,,,,,,
https://www.utmel.com/productdetail/mallorysonalertproductsinc-msr320sr-4189,https://static.utmel.com/80dimg/mallorysonalertproductsinc-msr516nr-1665.jpg,MSR320SR,,6992,,1,https://pdf.utmel.com/r/datasheets/mallorysonalertproductsinc-msr320sr-datasheets-9145.pdf,-,,,2005,0.906Dia 23.00mm,1.687Dia 42.85mm,1 (Unlimited),,,,,,,,,
